"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-10 13:57:30",1762783050466,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/templates","GET","workspace=default",-1,"swlgr-1762783050142-1f21110752b0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/templates","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"iad1",-1,-1,"Templates GET error: Error [PrismaClientInitializationError]: 
Invalid `prisma.reportTemplate.findMany()` invocation:


Error querying the database: Error code 14: Unable to open the database file
    at async w (.next/server/app/api/reports/templates/route.js:1:1492)
    at async k (.next/server/app/api/reports/templates/route.js:1:6301)
    at async g (.next/server/app/api/reports/templates/route.js:1:7304) {
  clientVersion: '6.19.0',
  errorCode: undefined,
  retryable: undefined
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0XEGNZVAZGMKYYQRRY3HK","",-1
"2025-11-10 13:57:30",1762783050261,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/templates","GET","workspace=default",500,"swlgr-1762783050142-1f21110752b0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/templates","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",219,"iad1",138,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0XEGNZVAZGMKYYQRRY3HK","F9PJ6t6VbQaV",1
"2025-11-10 13:57:24",1762783044036,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/pnl/overhead-expenses","GET","period=month",200,"tvmwx-1762783043862-9349fccbb3bd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/pnl/overhead-expenses","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2973,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0X8E4ZX9DDAG3CP3V87FH","F9PJ6t6VbQaV",1
"2025-11-10 13:57:23",1762783043994,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/pnl","GET","",200,"7b5b7-1762783043856-10ef5e6f425e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/pnl","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2898,"iad1",128,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0X8CTXR96KNFTCRGPSQP9","jdTQkZuOe7H0",1
"2025-11-10 13:57:23",1762783043979,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/inbox","GET","",200,"5d2nn-1762783043861-0551ff185c21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/inbox","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2387,"iad1",143,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0X8CB80QQRAAM9YXBE5NT","XmghTYYzNbeK",1
"2025-11-10 13:57:23",1762783043977,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/balance","GET","",200,"bdk44-1762783043861-adfdca33b33f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/balance","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",1361,"iad1",193,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0X8CAAGNR0ZH1N6XA9K2Y","TAhxfNZMOfG7",1
"2025-11-10 13:57:23",1762783043975,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/pnl/property-person","GET","period=month",200,"lcnhl-1762783043861-286c12ed5c43","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/pnl/property-person","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2752,"iad1",129,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0X8C7ZSEPVBVD5W6NH1AF","zKVhprh5h205",1
"2025-11-10 13:52:56",1762782776358,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/share","POST","",-1,"6pmp6-1762782775677-44c550f852e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"iad1",-1,-1,"Share POST error: Error [PrismaClientInitializationError]: 
Invalid `prisma.sharedReport.create()` invocation:


Error querying the database: Error code 14: Unable to open the database file
    at async x (.next/server/app/api/reports/share/route.js:1:1541)
    at async k (.next/server/app/api/reports/share/route.js:2:3926)
    at async g (.next/server/app/api/reports/share/route.js:2:4929) {
  clientVersion: '6.19.0',
  errorCode: undefined,
  retryable: undefined
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0N2QEVNC9AD41X3A6NGK7","",-1
"2025-11-10 13:52:55",1762782775827,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/share","POST","",500,"6pmp6-1762782775677-44c550f852e3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",287,"iad1",126,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0N2QEVNC9AD41X3A6NGK7","XmghTYYzNbeK",1
"2025-11-10 13:52:11",1762782731936,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/share","POST","",-1,"hw9lm-1762782731050-144b72a3e285","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"iad1",-1,-1,"Share POST error: Error [PrismaClientInitializationError]: 
Invalid `prisma.sharedReport.create()` invocation:


Error querying the database: Error code 14: Unable to open the database file
    at async x (.next/server/app/api/reports/share/route.js:1:1541)
    at async k (.next/server/app/api/reports/share/route.js:2:3926)
    at async g (.next/server/app/api/reports/share/route.js:2:4929) {
  clientVersion: '6.19.0',
  errorCode: undefined,
  retryable: undefined
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KQD5R33SQ9CP1ESEESKZ","",-1
"2025-11-10 13:52:11",1762782731474,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/share","POST","",500,"hw9lm-1762782731050-144b72a3e285","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/share","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",244,"iad1",144,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KQD5R33SQ9CP1ESEESKZ","yuusoToAbGls",1
"2025-11-10 13:52:09",1762782729931,"bookmate-krv4f6udu-tool2us-projects.vercel.app/login","GET","",200,"94xjc-1762782729656-cd77102dc922","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/login","bookmate-krv4f6udu-tool2us-projects.vercel.app","bookmate-krv4f6udu-tool2us-projects.vercel.app","dpl_HDa3KEe9sjFMo3pwBtA7Guy6Sm3p",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:52:09",1762782729894,"bookmate-krv4f6udu-tool2us-projects.vercel.app/login","GET","",200,"7w66c-1762782729690-9867a2bae03c","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/login","bookmate-krv4f6udu-tool2us-projects.vercel.app","bookmate-krv4f6udu-tool2us-projects.vercel.app","dpl_HDa3KEe9sjFMo3pwBtA7Guy6Sm3p",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:52:09",1762782729079,"bookmate-krv4f6udu-tool2us-projects.vercel.app/","GET","",200,"pvz4k-1762782728797-cab0fc03b770","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/","bookmate-krv4f6udu-tool2us-projects.vercel.app","bookmate-krv4f6udu-tool2us-projects.vercel.app","dpl_HDa3KEe9sjFMo3pwBtA7Guy6Sm3p",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:52:09",1762782729065,"bookmate-krv4f6udu-tool2us-projects.vercel.app/","GET","",200,"kz2rw-1762782728765-fd4f77a0b715","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/","bookmate-krv4f6udu-tool2us-projects.vercel.app","bookmate-krv4f6udu-tool2us-projects.vercel.app","dpl_HDa3KEe9sjFMo3pwBtA7Guy6Sm3p",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:52:03",1762782723828,"accounting.siamoon.com/api/inbox","GET","",200,"kdhnm-1762782723732-c65f5d556abc","node","info","production","main","","lambda","/api/inbox","accounting.siamoon.com","accounting.siamoon.com","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2253,"iad1",145,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KFQMZVM2NHS7VY7X1X8Q","LDUtFQkXC2sy",1
"2025-11-10 13:52:03",1762782723819,"accounting.siamoon.com/api/pnl/overhead-expenses","GET","period=month",200,"zv2m9-1762782723731-61e5a994daf1","node","info","production","main","","lambda","/api/pnl/overhead-expenses","accounting.siamoon.com","accounting.siamoon.com","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2247,"iad1",140,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KFQB7E49JSACCK0DDP4R","yuOJTFuDxkNm",1
"2025-11-10 13:52:03",1762782723814,"accounting.siamoon.com/api/pnl/property-person","GET","period=month",200,"9wn9t-1762782723730-b408ddc9ac65","node","info","production","main","","lambda","/api/pnl/property-person","accounting.siamoon.com","accounting.siamoon.com","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",1911,"iad1",127,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KFQ600T022D8HNCRDW9Y","W26SLwyGFQCj",1
"2025-11-10 13:52:03",1762782723808,"accounting.siamoon.com/api/balance","GET","",200,"wf542-1762782723734-3af853a73705","node","info","production","main","","lambda","/api/balance","accounting.siamoon.com","accounting.siamoon.com","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",14,"iad1",289,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KFQ0X49VE5YG2HVPRSP3","YrOHnbsMzz0K",1
"2025-11-10 13:52:03",1762782723808,"accounting.siamoon.com/api/pnl","GET","",200,"b9r6n-1762782723727-ebd604ae87ae","node","info","production","main","","lambda","/api/pnl","accounting.siamoon.com","accounting.siamoon.com","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",14,"iad1",144,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KFQ0JHK7QSM5YEWXR4BE","LDUtFQkXC2sy",1
"2025-11-10 13:52:03",1762782723671,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/generate","POST","",200,"tsc5x-1762782723187-86b3554c7056","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/reports/generate","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2493,"iad1",127,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KFJR3T1EY6BKK5P8VKJR","yuusoToAbGls",1
"2025-11-10 13:52:02",1762782722808,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/templates","GET","workspace=default",-1,"nncbj-1762782722125-d409b0cabdde","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/templates","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"iad1",-1,-1,"Templates GET error: Error [PrismaClientInitializationError]: 
Invalid `prisma.reportTemplate.findMany()` invocation:


Error querying the database: Error code 14: Unable to open the database file
    at async w (.next/server/app/api/reports/templates/route.js:1:1492)
    at async k (.next/server/app/api/reports/templates/route.js:1:6301)
    at async g (.next/server/app/api/reports/templates/route.js:1:7304) {
  clientVersion: '6.19.0',
  errorCode: undefined,
  retryable: undefined
}","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB297P4GFZWEY4KTENY4","",-1
"2025-11-10 13:52:02",1762782722558,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/reports/templates","GET","workspace=default",500,"nncbj-1762782722125-d409b0cabdde","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","","lambda","/api/reports/templates","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",258,"iad1",99,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB297P4GFZWEY4KTENY4","LDUtFQkXC2sy",2
"2025-11-10 13:51:59",1762782719854,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/activity","GET","",200,"6k9mg-1762782718667-0aefc673a5a6","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/activity","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:51:59",1762782719794,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/admin","GET","",200,"vrnrz-1762782719249-18867bcf6cd7","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/admin","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:51:59",1762782719212,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/pnl","GET","",200,"qrq7m-1762782718666-4753515db83d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/pnl","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:51:59",1762782719205,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/balance","GET","",200,"wldhf-1762782718666-f530f8896346","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/balance","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:51:59",1762782719202,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/reports","GET","",200,"7866q-1762782718667-f062dc18c940","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/reports","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:51:59",1762782719192,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/settings","GET","",200,"vrnrz-1762782718667-f97d480f34d0","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/settings","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:51:59",1762782719068,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/inbox","GET","",200,"cbxfh-1762782718657-b7d5113a2ec9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/inbox","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",4238,"iad1",127,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB2WQ93YJ2JGQD1CSQNP","yuusoToAbGls",1
"2025-11-10 13:51:59",1762782719065,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/pnl/overhead-expenses","GET","period=month",200,"dq4mr-1762782718657-5c32c3217aae","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/pnl/overhead-expenses","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",3606,"iad1",127,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB2SK84G584A69CES7DG","W26SLwyGFQCj",1
"2025-11-10 13:51:59",1762782719057,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/balance","GET","",200,"m6jzt-1762782718657-c596aee5653b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/balance","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2651,"iad1",289,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB2HN83S641GXVZ7G95R","YrOHnbsMzz0K",1
"2025-11-10 13:51:59",1762782719049,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/pnl","GET","",200,"8djjn-1762782718657-a271c907060b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/pnl","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",3242,"iad1",142,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB297P4GFZWEY4KTENY4","LDUtFQkXC2sy",2
"2025-11-10 13:51:59",1762782719031,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/api/pnl/property-person","GET","period=month",200,"9t4k5-1762782718657-65b613457d97","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","","lambda","/api/pnl/property-person","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",2805,"iad1",140,2048,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","01K9Q0KB1RQGBXBR809HF6Q8J8","yuOJTFuDxkNm",1
"2025-11-10 13:51:58",1762782718243,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/dashboard","GET","",200,"c5r67-1762782717066-a2ceacd0a72f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","info","production","main","PRERENDER","static","/dashboard","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:38:51",1762781931404,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/login","GET","",200,"vbs4r-1762781931314-83752682bd62","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/login","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:38:51",1762781931380,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/login","GET","",200,"8787h-1762781931201-5e3789e10d78","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/login","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:38:50",1762781930581,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/","GET","",200,"whpw5-1762781930353-e55e10469830","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:38:50",1762781930572,"bookmate-2ju9at0ce-tool2us-projects.vercel.app/","GET","",200,"thbbp-1762781930273-a4e76b4d5328","vercel-screenshot/1.0","info","production","main","PRERENDER","static","/","bookmate-2ju9at0ce-tool2us-projects.vercel.app","bookmate-2ju9at0ce-tool2us-projects.vercel.app","dpl_AEQdXM2o9sd3K9MFdr2MBzuCj2B5",-1,"",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:37:43",1762781863405,"accounting.siamoon.com/api/options","GET","",200,"glfvq-1762781863392-783775d8d681","Expo/1017756 CFNetwork/3826.600.41 Darwin/24.6.0","info","production","main","HIT","static","/api/options","accounting.siamoon.com","accounting.siamoon.com","dpl_7ihL7tvgg1YxAMgUpdBpxJ1BEXcg",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:37:39",1762781859626,"accounting.siamoon.com/api/options","GET","",200,"4qqlb-1762781859605-375c7ac2f798","Expo/1017756 CFNetwork/3826.600.41 Darwin/24.6.0","info","production","main","HIT","static","/api/options","accounting.siamoon.com","accounting.siamoon.com","dpl_7ihL7tvgg1YxAMgUpdBpxJ1BEXcg",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
"2025-11-10 13:37:38",1762781858528,"accounting.siamoon.com/api/options","GET","",200,"cffn2-1762781858522-8e33fbe80d54","Expo/1017756 CFNetwork/3826.600.41 Darwin/24.6.0","info","production","main","HIT","static","/api/options","accounting.siamoon.com","accounting.siamoon.com","dpl_7ihL7tvgg1YxAMgUpdBpxJ1BEXcg",-1,"iad1",-1,-1,"","prj_63uBGkZZhjEmgHzohvBA1ZzjMGG3","","","","",-1
